date,posts,likes,shares,comments,haha,wow,sad,angry,love,photo,video,like_mention,share_mention,comment_mention,any_mention,supporters,recruits,T_intl_solidarity,T_motivational,T_regions,T_protests,T_terrorism_middle_east,T_criticism_politicians,T_military,T_crime,T_online_promotion,T_trump,T_bible,T_criticism_Facebook,T_elections,T_immigration,T_brexit,T_misc_news,T_email_promotion,T_terrorism_europe,T_islam_sex,T_refugees,T_self_promotion,T_islam_videos,T_leadership,T_media_and_aid,T_merchandise,T_UKIP_misc,T_islam_general,T_terrorism_general,T_islam_sharia,T_misc_values,M_motivational,M_promotional,M_repression,M_islam,M_terrorism,M_politics,M_immigration,issue_total,instrumental_total,main_total,media,elections,attacks,protests,actions,post_brexit,elections.lead,elections.lag,protests.lead,protests.lag,attacks.lag,actions.lag,cox_murder,cox_murder.lag
2014-06-10,158,575678,424715,49931,8,1,1,0,13,128,2,7,8,0,14,123629,52408,1.1734638389671403,3.410514561544132,2.816210810705119,5.4819854257321,1.2267268777923075,1.5909584356659678,3.1422170238286142,1.3196425543249846,4.0520826171564925,1.941345189630906,6.896094201452758,3.107561329135862,3.0906423435250776,1.584405289799718,1.3476461242582747,2.2086331022979913,2.457492764703954,1.0072065010153963,1.7257135053884016,0.993761222890998,15.34655126453398,1.8395673323745148,2.897019151088277,2.7828164280034793,15.406884479321755,2.553110293370572,3.1602891338325265,1.5992000869108485,2.2656215552623054,1.574636555485549,19.930529665045256,21.916459861182204,6.004580480224139,8.99119152685775,3.8331334657185523,7.585097826526556,2.578166512690716,27.449448909947172,53.3335554321837,80.78300434213087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-17,152,570505,366571,61290,3,0,0,4,12,128,1,14,8,1,20,126513,57383,1.2755775213000038,3.8182334212645372,2.7640626312715257,5.407886470370273,1.418920431034777,1.9146463230664452,3.034076762808306,1.3837796544357528,3.5267586653779768,2.313137686184007,7.597504956149864,2.5881648921438236,3.096300192558902,1.734422808246375,1.6477418042358405,2.198215961882461,1.2538822253583866,1.1005401980489031,2.275542169687627,1.1300636269880033,14.636824536184308,2.235438774168128,2.807732723615147,3.3495052861444394,12.919011486223711,2.6034612899682217,3.4606284832866883,1.8772089992931456,2.9344074781761638,1.6963225405262614,19.73063547874885,17.699652376960074,5.395897615758971,10.906016905318607,4.396669628376825,8.012899168711131,2.8644864352343786,30.597928554885,48.23407194183817,78.83200049672317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-24,183,823926,1289016,67976,3,3,13,39,15,156,0,23,31,1,36,201224,257249,1.2615114019581488,3.2690959778041817,2.90428479818938,5.1233717233297495,1.9111727783176293,1.8097412167542317,3.1350395806567413,1.744209791090571,4.568350727915008,2.2299510303994485,7.188776481720054,2.873023336024576,2.782044686037378,1.8801138805033253,1.2816247015758926,2.4154659237154643,1.314898423216479,1.744637445508305,3.1829673770073126,1.4648786461020151,11.536582750941905,2.62096390701953,2.8538478241115786,3.07230010934027,12.365729270601618,2.6767016574106544,3.9617327983852606,2.2317860445692936,2.953959060229297,1.6412366495647053,16.067190130704233,18.248978421733106,5.726871160136155,12.719623142641401,5.887596268395228,7.68869737384748,3.3449925266053406,34.520158683236765,45.16641143590324,79.68657011914001,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-01,169,585003,172277,64893,1,0,4,2,39,101,0,3,4,0,6,179715,124922,1.2289636752043596,2.455061520562943,4.616373811674566,9.944314303397814,2.1682504267175107,1.8084156384646757,2.68934532691979,2.4734497317489135,2.6778051762894868,1.914881341419538,5.58573009252247,2.9346694949495546,3.0704496532437626,1.8505932118049957,1.4398033970097401,2.0274790141318637,2.0723022135540354,2.073437461212917,2.6665628657593254,1.2728227163043213,9.980728120171237,3.3587829446197732,3.01131932779708,2.776212522978792,10.865715200040633,2.037273540421461,2.839158369231291,3.6154591979001247,3.1676728511327563,1.3769668528142698,13.66475331593854,15.615822589884157,5.945988822746635,12.032177030743146,7.857147085830553,7.022604535084762,3.123415928109317,35.19813963843648,45.17087903196715,80.36901867040362,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-08,162,275010,100738,47589,0,0,1,1,0,106,0,5,4,3,11,88008,24429,1.2131181218694853,2.6597750775594573,2.9106230271602858,6.450441988787913,2.6160695627565667,2.192494176637033,3.1947427685724996,2.6768325181227888,2.431241171812505,2.3498359639237654,4.990190804781451,2.417975661944878,2.780631082030528,1.843134498772337,1.2138507393551423,2.507489232572584,2.4512876926138927,2.065739426443105,2.9021495583712773,1.4490118012148363,10.446568237786488,3.464210233356642,2.923845236202344,3.3163046765640116,14.255205031611723,2.081493834219346,2.4935704901474147,2.69212847365743,3.5615404076419805,1.4484985035102884,14.31946143721543,19.13773389603812,5.341820898147222,12.421470689517314,7.373937462857101,7.21196088017364,3.292146299987173,36.17109061923052,45.249458220188686,81.42054883941921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-15,130,244596,75232,44382,0,0,0,1,1,85,1,2,2,0,4,70507,16667,1.2705379992528176,2.805433945089599,4.181795614451309,8.177786818873429,1.6856246560137522,1.9076680516060218,3.2211516446790314,2.7683682697015337,2.2036861398422873,2.1162566914049012,4.333097332403639,2.357327037987033,3.472549266530945,1.6846816215371478,1.2283872095481354,2.4734786340597106,1.7966702079674994,1.5514658028668777,2.0224131468779776,1.7036304104166438,12.073857703188864,2.8862475294996655,3.884418384377116,3.3054411102762913,13.717268484221579,2.3488468008685084,2.561583309462855,1.8998115195990313,2.871506684750488,1.4890079726453123,16.149829647531277,17.71762483203137,6.241745422364149,10.341750670590987,5.136901978479661,7.937652758804354,3.388312031953791,32.794137354209354,48.28698672080022,81.08112407500958,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-07-22,125,252197,105570,36834,0,0,0,0,0,64,2,3,4,1,6,70204,12477,1.3870117225301255,2.8348038936904016,3.1323248882584234,5.905650530828193,2.444046072701933,2.49703041376152,3.5104493837619537,1.9820271910015272,2.1773528491899157,2.1748408745887926,5.768492370133078,2.2469711163801303,3.4881575864601237,2.42684747420008,1.4320980971870645,2.427971173373034,1.5938729982888464,1.67043116142579,2.8924406275844734,1.7915476483640902,11.489942716206135,3.2928815185653715,2.5972895373064007,3.7137006316591226,13.242745470065639,2.2113365231440696,2.9116304419036783,2.0635081002718527,3.0857370593393947,1.6068599278288445,15.711758332426662,17.013971317544403,4.844260653686531,12.182689647392918,6.177985334399576,7.874334984192986,4.2183951225641705,35.94588166331313,43.47564083448579,79.42152249779892,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-07-29,118,418326,166516,44723,0,0,4,0,0,92,0,5,5,1,10,131238,52122,1.4498180140838106,3.137771839506572,5.153054025301813,4.891739091963357,1.8116222347336237,2.462333376734572,2.8920596890975694,2.5626225849956024,2.072118065775637,2.5726188403495445,5.824613498350998,2.509713441448482,3.398740212546949,2.6532786677690847,1.309222400081102,3.3367874389190977,0.927538511893182,1.7618882390734607,2.9847893456392707,2.4827488070904824,9.465642300533169,2.9253347661785454,2.921717309850287,4.9259881547534725,10.027184577452019,2.6418579009989553,3.3374798320776473,1.8681210006238291,3.8401579284023026,1.8514379037755657,14.053232154123553,13.026841155120838,5.431430751298769,13.087761872297765,5.441631474430913,8.61321695389545,5.136027474859567,37.73332004957687,37.40324315250652,75.13656320208338,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-05,130,538364,731734,52320,6,1,0,53,9,92,0,7,2,0,8,174754,118908,1.0886367491522022,3.1007067540574322,3.311826586487822,4.287437681658999,2.4794243170482697,1.7670452506776575,4.000592882922209,2.1348286791066666,2.7612412943770046,1.613159660760292,4.808647686824563,2.2785869174818543,3.3209980756293356,1.7951963904748978,1.0533637686311312,2.8558409667883007,4.170821382233084,1.5105729722260404,2.087219688609124,1.6649229721457814,11.777379770767835,2.6411599869290483,2.45634704606878,2.7309749411979287,16.73678036801584,2.242622523418059,2.8220876606664973,2.0553388658201928,3.0022117905679333,1.444026369255218,15.96672327397747,23.66884304462593,4.734933963550635,10.552679126772603,6.045336155094503,7.176780259807687,3.46011936262068,33.37033646632435,48.65793796381303,82.02827443013739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-12,158,494473,3197824,46579,15,9,35,56,44,102,0,11,10,0,18,122341,115294,1.2787025976429145,2.761567019900422,3.4030901239562388,5.603349656638054,2.370227195342544,1.6999393534842915,3.255208330926961,2.186633274846121,3.178293329393169,2.0644821693509945,5.099785833400542,2.1813660781358135,3.0229123700925222,2.0281523101046597,1.2598529041983775,2.2840473794513287,2.3747991670632924,2.052440322422773,2.654238585406259,1.856312925732064,13.013608600650025,2.305772290098243,2.646607399587917,2.697771086457375,15.285930078910342,2.0156836513017713,2.696189104611033,2.1742292244003774,3.0779461607153564,1.4708614757782263,17.05387821819336,20.8390225753668,4.82797347772373,10.734146140830891,6.596896742165695,7.103078190745288,3.884465235836724,33.760427915351684,48.32422392792195,82.08465184327363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-19,177,397342,310534,41979,0,1,0,5,2,130,0,15,7,0,15,103976,32935,1.2027149108213409,3.040591876827017,2.6913619143811447,4.456672922306911,1.753196676550985,1.6637363301063837,2.7112170927583796,1.8460855566506513,3.270390431338796,1.8971516688349448,4.213159792712597,2.334581423132215,2.331628649383046,1.8116724556845172,0.9069821380439562,1.9023713797917088,2.408581177693141,1.6617495377937088,2.069679492445685,1.73659222285334,15.215095296753145,2.3104714458202507,2.893722406642756,2.6157224924265825,19.33081569975612,1.9943420765118822,2.706668342014906,2.136832430622225,3.3914087929913044,1.4948033663503704,19.458402084401502,25.009787308788056,5.228303829774971,10.478228073272145,5.551778644966919,6.223122394729874,3.5482646785378567,30.35869644091583,54.15316614527145,84.51186258618726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-26,134,471217,978298,65220,5,2,2,8,35,82,2,7,3,4,11,100838,88571,1.5010590600997786,2.850110323975451,2.6484238049655713,5.10070122780846,2.759850685483943,2.615912951387596,3.32335674574817,3.038070369735963,3.763097844175864,2.5327303086161113,5.099305043774295,2.063817296497239,2.660462208036877,2.5156620314839744,1.2779770721622936,3.0344493579121647,2.1597678349744234,2.411586348111934,3.4848101888315193,1.8857108360036186,8.925723946584423,2.8798735232014594,3.389640920323852,4.46249387214589,11.302860005009318,2.359921662143986,3.0546682641658465,2.349486010725488,2.9439533302722203,1.604516925642268,13.27689333065965,17.225725684159606,5.45345821682109,12.363305306471045,7.520923044321365,7.5531141787969744,4.401372867487593,38.20014251256111,41.05677845944881,79.25692097200991,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-02,144,556526,2702480,141778,10,1,3,18,32,98,3,7,5,3,13,133419,147082,1.4743208433062678,2.993349806615682,3.088988742715232,11.222062238591468,3.1375470743463993,2.1659904539819084,2.6879564204553974,4.80316995020461,1.5302578886790041,2.328005147603983,4.783166071576784,1.6970556632323128,2.7734393090301026,2.1529894600117445,1.1775651748376101,3.2343189619211885,2.4828262508057146,2.4381725200648954,4.110028769177794,2.163649606426488,8.246908194571198,3.7178103324027996,2.970698264243322,2.974842535058176,5.984585726060215,2.268302653536516,3.046336343141824,2.890242129374856,3.8162803350602283,1.6391331329662757,12.714578844493149,9.997669865544934,4.667753927475634,14.690455779782646,8.465961723786151,7.369747110170602,4.316639066438233,42.33393005083764,38.60206487610519,80.93599492694283,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-09,140,308218,495138,51238,1,0,4,2,7,85,3,14,9,3,15,78468,18647,1.4733627220065293,2.5326967370261797,4.018330516215583,7.680786903960411,3.0014817078479834,2.0815142605954273,2.8431997129864826,2.580179971775807,3.1373277883571635,2.2111981502863602,8.941210534923414,2.2614680130446754,3.0409975035041064,1.919280253623911,1.6409802580937671,2.467443833239067,1.1399865345383302,2.2685577004338042,3.5236383508398847,1.9349399030776588,8.710857362896638,4.215375390493418,5.103042867150976,2.6211386884147005,6.013285195473058,2.375572564065202,2.488028409061149,2.009671465492535,4.175867580582044,1.5885791199937276,12.716916821929344,10.290599518368552,7.364510880195652,14.402909730976496,7.279710873774323,7.627768217855668,3.8542201567015697,38.587988664070345,38.05281412445396,76.64080278852431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-16,140,276697,1030973,87867,22,34,2,1,67,99,1,9,8,3,16,79806,31140,1.3783723863053,2.5123693449069022,5.916410482374768,7.287068951492434,1.9756571532145348,2.140930242280571,2.752906365645586,3.3805581874260295,2.3667248670990624,2.2764222948479653,6.832249525061863,1.8842460352771329,2.9796105077972044,2.1158637446742623,2.850812245172941,2.6061528268073038,0.5675864386578826,1.885189498196831,2.9238247344765442,2.0114562960991322,8.252074979308814,2.988021332117811,3.443860870461319,2.8723596958435555,11.713781943543584,2.3405100530865326,2.739739522334079,1.8880245267121523,3.6354698101779483,1.481745138599951,12.142816710521016,14.648093249300528,5.328106905738451,12.287055399106382,5.748871178123518,7.596542855731703,4.1273200407733945,35.893254026806616,39.406085817052436,75.29933984385904,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-23,133,432538,541843,58607,1,0,0,16,2,89,3,7,5,1,10,132034,57949,1.3948601589399232,2.9035467120758223,4.038942020222469,7.558385157572464,2.437641563269433,1.9702449305099692,2.596517193602045,4.6976491303011825,2.2916477509610864,2.2361201749119655,5.949419396286572,1.5636513194325599,3.1464821498421225,1.9000536405194441,1.1038065589237696,2.357618336619815,0.5831764968521822,2.630964510547557,3.5536926402775997,2.368541539583619,8.346122840609336,3.324691948608003,3.839109425654647,2.6316543143023554,11.862608921345892,2.2983212157401387,2.6531745105008384,2.4088493117696865,3.8180626830300137,1.534443447187486,12.644529711625083,14.73743316915916,5.402760745087208,13.349621782416454,7.477455385586677,7.680923540494226,4.2685951801030635,40.07076221250365,40.34310878344392,80.41387099594756,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-30,133,437653,1975872,55706,3,4,67,189,8,91,0,10,14,0,15,136283,92492,1.2140278725520701,2.7571726741686127,2.884300835200267,11.613989455560638,1.7555841270519945,1.7912437793695402,2.39031796139406,2.228034811014088,3.081899090155333,1.972481491957085,4.29017064656803,2.073030484385708,2.661592159577658,1.5841836530666853,0.9909043978929878,1.868695215290848,0.8570665948045867,1.5305452146183733,3.39637682730581,1.5357314861432863,12.368107970025214,2.9972252324483732,2.569437119292822,2.87728945620783,15.553240450343406,2.089651772867885,2.8120441412458668,1.7369742225831697,3.165921286371204,1.352759570536554,16.339308516745895,19.492206135303324,4.64246760367853,12.371567487371255,5.023103564253538,6.7237254244026285,3.1199151392099713,31.856664387645537,52.0879717112884,83.94463609893393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-07,113,438302,974575,49518,4,0,1,12,17,80,0,10,9,2,14,142083,65303,1.383225480414792,3.2257477189387505,3.1450060184949558,5.066706964032172,2.055775712591599,2.4648464722794845,2.9412125264634956,2.759954916510141,3.2735447619600886,2.30405569828247,4.892034106349816,2.098885007201499,4.175767446782167,2.0993785696989278,1.64773153047942,2.5339854827929127,0.7676003255753131,2.3974916792794962,2.8973130290739437,2.5604685938411444,10.342485471654438,2.697799191187433,2.671673549452897,3.688480455863875,14.355395435482322,2.4841345997912505,3.0470944936643933,1.8047031541173981,2.611035113402497,1.6064664943409066,14.95145867100798,18.39654052301772,4.770558556654396,11.253241827328267,6.257970545988494,8.963957744855886,4.659847163540072,36.836184724686355,43.18526471471227,80.02144943939862,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-14,130,341326,285177,46958,3,0,0,1,88,80,2,8,0,2,10,96712,29175,1.2915804853031505,2.8643931862775878,2.908692359826891,9.673524412975118,1.5816888815210743,2.494556538596205,2.133214694996565,2.2692608086423793,2.9990468311821306,2.3898950187070205,6.001463211547784,2.161252562013483,3.357836625355514,1.781742575726691,1.2145171092757727,2.187891743035628,0.968631698054055,1.6103768504144695,2.805432469513178,1.7928107168866323,13.532047461891231,2.875687043854309,4.279838666588733,3.747437853274111,8.121136831842703,2.8363655894124054,3.3247906795652087,1.7307147157237066,3.5243392561224147,1.539833121873847,17.688021133471967,12.08881536107889,6.441091228602216,12.530249449055109,4.9227804476592505,8.584097233474939,3.5745532926133228,34.01415592644157,45.891452136128194,79.90560806256977,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-10-21,154,381035,290201,43880,0,0,0,2,7,107,3,9,7,1,11,109119,40320,1.49672404119958,2.9726230290036404,2.5177299374080886,6.816313570484622,2.1382567599923448,2.514092053914012,3.1036740301096324,2.578847397058542,2.744480845812372,2.481501814692313,5.447342485604587,2.2916570544760475,3.7938877899447347,2.1587573034217047,1.3252353939215316,2.501144560207933,0.6662105529257115,2.101497882267252,2.910632297208865,2.472120578043092,10.710978151404396,2.886835451327191,4.01186898194834,3.769017612202556,11.15294071291578,2.61527634994403,3.336785909246983,1.8146196727096122,3.05044505152322,1.6185027290812872,15.180325221607612,14.563632111653865,6.303526036424388,12.184698709306259,6.054374314969209,8.890665954581078,4.630877881464797,37.44313828748952,42.86379694017049,80.30693522766,9,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-10-28,139,399805,2691277,45958,3,4,9,15,198,90,9,3,2,0,4,129840,77202,1.6497416197433927,2.91564209214369,2.85373083096776,6.852178214417116,2.182660187878777,3.0911533178933572,2.8974465493495027,2.1631813026275823,2.0792952806634992,3.7623200046746783,6.405100303877938,2.117178672331904,6.387953708821541,2.151630997132856,1.708644149372265,2.516525071312409,0.8172389894940907,1.9285905480449412,3.0396561743032047,2.2417805179591848,8.431003554057565,3.2767266868278035,4.573205185062774,3.706480291906759,8.22753918168143,2.558432532255677,3.0994544164988915,1.7736571177140992,2.9511144213325777,1.640738079652737,12.996387265944648,11.12407345183902,6.690383857394677,12.366951698962477,5.884907853637817,12.708706245751896,4.393411515092041,40.41460516542132,37.663022789595466,78.07762795501678,7,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-11-04,156,679908,758210,101521,6,0,13,58,40,81,29,2,5,1,6,197826,145234,1.5741967900069078,2.7748908866497697,3.2322434511466573,7.433363855604901,2.4600677784920633,3.9283548233682053,2.8180265896279284,2.054764224024255,2.1029788628228823,2.8480615588126423,5.195898334339944,2.284361990898216,5.300038513480326,2.091639415994309,1.2996899198404757,2.2045400126620813,0.9874077354810098,2.1245486093358394,4.21568672571264,2.1169269518814633,9.176627271059,4.943705217475747,4.090106060653184,2.8336963632328405,6.601452131758443,2.1806151069947717,2.6217869967361227,2.155964068965437,4.913215832466255,1.4351439204756855,13.525714947715676,9.691838730062337,6.374468051551401,16.694394772390766,6.74058045679334,10.32871517928774,4.208566367875772,42.8450475899998,37.02538558493431,79.87043317493412,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-11-11,128,362208,2574535,71370,1,3,3,28,7,60,31,4,5,0,7,114100,115933,1.4594941959022145,2.26624828802914,2.6359050726275117,10.85764464197619,2.904868365454348,2.5903617699437778,3.0347113221795174,2.1779979497821373,1.7653857187182855,3.402681459077222,6.578635967082638,2.2967025912759937,2.9261697760435803,1.8218187164226047,1.0799733620802288,2.2783453434860776,0.7845262763995189,2.4775851865945024,4.7906541136779905,1.7795415438254236,9.617382458114962,4.870608598927411,3.5756521687553215,2.5967844561217213,6.755269901421452,2.0593196988555045,2.757514867286091,2.188200417435596,4.276530127288939,1.3934856452140982,13.343124942046316,9.305181896539258,5.872354760031315,16.695307707180433,7.570653969484447,8.388170933976307,3.601360260248028,41.46820214285087,39.37830624059308,80.84650838344395,5,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-11-18,131,244678,189013,43598,0,3,4,1,1,91,17,4,2,0,4,68764,18214,1.3901568809690104,2.5487038182222728,2.6954473373217924,6.8820563742053436,2.0155098358445573,2.1830854363854946,2.2540954213247586,2.510660320723733,2.348594384087178,2.60313989574329,6.668596374562595,2.569931630229017,5.048535423466063,1.9388362774291863,1.5854720801327968,2.3224938744711188,0.5942436504227756,2.0795767060227113,4.100527988506403,1.663585860727166,9.662780251778518,3.9931654916117707,5.362198493122397,2.7511125884044683,9.332768232395102,2.4953948155901786,2.662077784575546,2.093068723765573,4.088257610457418,1.5559264375017685,13.6016409509698,12.275606266905054,7.932130123351413,14.844028875151139,6.188155265632841,10.147070134799533,3.602422138156353,39.54643215578836,40.691433715431614,80.23786587121997,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-25,135,376292,270244,44511,1,8,1,36,1,77,15,3,2,1,4,141157,71119,1.5387263762140215,2.6849520681658747,3.2603710398615835,5.498273058828109,1.8918672821491807,2.4339499298643803,2.4745129527283765,2.670086611835491,1.8618814297668613,2.5567481284377855,7.162653799484117,2.4312046018727265,3.1855185393602192,2.152596202036693,1.3544330349027407,2.3815590023663806,0.7451031988836404,1.956938117671609,4.409311262943616,2.1144942530812663,8.761219717059223,4.187956351227154,4.780371041197581,3.6595330399035806,9.02464696847186,2.357833888424299,2.7165218221840535,2.4012605248683028,5.725846142142234,1.6196296140670383,12.984898161439121,11.631631597122363,7.211575643070309,17.03963557849706,6.250065924689093,8.100100556222303,4.267090455117959,40.80149207909028,37.3263784604599,78.12787053955019,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-02,187,850938,3439858,57654,1,1,2,1,102,123,12,3,2,0,3,282203,266443,1.2964008591993208,3.404605527509191,2.3073561725838534,5.6665061758515725,2.455991946479062,2.334057794899186,3.003349516515232,1.9698522028922596,1.6712009777258636,2.2608266112162707,5.303236081753604,1.9424263276572211,3.8277922371286186,1.9895815671419868,0.9544596718444391,2.070103026122473,0.7361125403615898,1.8771817805174216,2.6299619448208125,1.8843179824886418,8.60014010044285,3.8788012114756882,2.7183397561697253,2.732124670593341,20.437789539514903,2.2802931266749855,2.7108623449561384,2.1217054490073157,3.4045273979908037,1.5300954584656377,13.301146487151364,22.845103057602355,4.660766083826946,12.624152899243443,6.4548791760038,8.368911975019873,3.8738995496306288,36.29504531930524,46.47352180443224,82.76856712373747,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-09,283,1607754,3978216,105953,31,9,28,61,242,231,15,10,6,0,12,281713,541458,1.2168339957321124,3.0860686325288764,2.7406406902013942,4.685485579972444,1.6874158002861468,2.0253863313177383,2.4863643856939506,1.5678141028256278,2.2199509876628296,2.0365013705133554,4.952144605539196,2.344658099112827,3.155893051465937,1.7984525172815469,0.959412872273874,2.0668556354038605,0.48431405055538124,1.3482680372252747,2.4481399632654464,1.2812349068154194,7.447370219276353,2.40654896936076,2.6346143985740498,2.797220150292788,30.1005593403766,2.105182463666881,2.577023930681023,1.6082039678116122,2.2827411208365467,1.4486998234501476,11.750272847537342,32.8048243785948,4.979272497686877,9.714453984143777,4.643887805323034,7.2975768856461745,3.0796874240969663,28.789784587729528,54.219855303791476,83.009639891521,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-16,211,386471,338263,64022,6,3,8,46,4,78,11,7,1,1,9,108933,31952,1.6404301415803104,2.9961271730278614,2.458184150280858,3.5300465793978497,4.279196199844998,2.6603030461869714,3.654408199117707,3.376742148323636,1.4749258957670677,2.3598773452208315,7.412630779951172,1.8338704050216381,2.6681145661491645,2.47081903243173,0.9955642257105299,2.723375261133631,0.741311522054781,3.635908420917648,4.471173966833033,2.323811315878078,5.575851617046031,4.300531230890674,2.7873088459470585,2.65192629197501,11.981759896018458,2.1736613608840325,3.4022921940305895,3.5960372175678073,4.201867308374389,1.6219436624364492,10.212408931654203,14.197997313840307,4.621179250968697,16.375864700128687,11.511141838330454,7.2016532722540285,4.794630348309807,46.91444050646432,32.561632075861056,79.47607258232537,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-23,190,322943,105066,51525,0,0,0,0,0,92,15,1,2,0,2,85074,18407,1.5044268361435318,2.90720921332699,2.813714239006941,5.12253518845359,3.0390524768932856,2.8113166808932544,3.0220820143464664,2.84503532332005,1.325693196612338,2.617673685878345,11.77860675673717,1.6998636021461195,3.0507243185722825,2.2926795871829797,1.1242551744886042,2.526654919061535,2.1046744660164975,2.4681075956324827,4.118581408322205,1.9576183365641127,6.061321003000181,3.9916750628157054,4.168451639899196,2.734274905583836,8.565196669633398,2.2659745757773373,3.0604686932823073,2.3637332565838274,4.07426060204124,1.5841385717841943,10.472957052470703,11.995564332262235,5.868315242045315,15.244985766461458,7.870893329109594,7.934372580227965,4.250297923747092,41.16766693721263,33.45937181523184,74.62703875244448,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-12-30,169,515345,1773802,79770,9,2,0,44,12,100,11,7,3,0,9,167792,96866,1.7563399359858254,2.866725082006656,2.34896340790016,3.9188682932165717,3.4255063217956634,3.090646361337246,3.5093734561266103,3.0122290712208066,1.8727528031841973,3.1017997299221793,7.564358020531209,2.0953263519138994,3.2907512599491073,2.8071631438135376,1.209041968822864,2.900078236327384,1.4209443330548206,3.343284612138476,3.9042125245274892,2.5246120408311152,6.383291748072997,4.130440691235298,3.9402100571057317,3.4571519959426733,7.4853449897537265,2.455806518594266,3.9371166688779087,2.7053337297839803,3.800255339574574,1.7420713064530267,11.006356766065478,10.779042125992744,6.035536409019632,15.77202522421527,9.47412466371812,8.848357508465552,5.331775184644653,45.94788510839101,31.739803594294425,77.68768870268545,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-01-06,141,644801,475517,88029,0,3,2,20,3,67,9,2,2,1,3,249799,102166,1.751602198206845,2.37946727936091,2.561559677165611,3.7150023816149353,4.376990348070261,2.6844115707328275,3.606247228722273,3.8127611699769943,1.6473456327695928,2.7601548536830034,6.595711716203037,2.0246592219558286,3.315811621370713,2.5526815712592374,1.2547616183046415,2.7786543975505564,0.9962879416700123,6.51463205654179,3.7958165284825256,2.987579958754757,5.4240762180946795,4.535634785977054,5.957174805356164,3.061035697463245,5.099549857141047,2.2750334599381974,2.692810632817675,2.939662392076274,4.266795426286059,1.6360877524532556,9.555145695662434,7.743183431580651,7.981834027311993,15.291057373563314,13.831284796688326,8.350999934991913,5.540261530013995,50.432612033956815,28.995165536170013,79.42777757012684,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2015-01-13,227,396784,309996,85437,3,0,1,7,0,116,17,4,1,1,5,105032,22389,1.5356512027836218,2.328112975871142,2.9876158352648816,4.884549812417363,4.61013226271984,2.4651964449951174,2.877429467084156,4.012159693409269,1.4528238173669479,2.4692147150104145,5.595152855925902,1.7322129551360632,3.0429311689783014,2.3518800732970435,1.3466373411923005,2.529773212622547,1.3608588734375517,5.25718610568307,5.710905802475798,2.5114289272488004,6.287880574023623,4.540070546665044,4.1930119044701915,2.6983387317010514,7.593886052593008,1.93251334932877,2.7113057733601433,3.0489284164485606,4.4461055647256735,1.4861055437638022,10.151644752678386,10.407568743397507,5.925224859606255,17.40838768722666,12.91624678485147,7.444659233317486,4.863309000545844,49.52219186643488,31.36898816809951,80.89118003453439,3,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-01-20,224,423763,255444,70467,2,0,0,8,2,104,16,2,1,0,3,127151,52743,1.601562552638123,2.3153919055488954,3.13680721054804,4.170998633629469,4.094200774996647,2.836115886773526,3.2111838521804557,3.608071960601887,1.4613853052910515,2.4890576900274572,7.632275390120026,2.1006137915896668,2.4037326780383443,2.609034467328902,1.3944740796674273,2.9381142750959386,1.7317225441929385,4.396956978369052,5.55452249514377,2.817154946954326,5.605832293263988,4.8912049115071055,3.323486468863237,2.9818768388360817,5.560305386914183,2.1382354401632204,3.0171713773391566,2.812219042865066,5.591745038706932,1.5745457828050862,9.522786751451005,8.753413236398172,5.424100260452904,19.054643822696963,11.303376796230765,7.031025808229022,5.426189414283229,49.63449165422232,27.87129888193155,77.50579053615387,4,0,0,0,0,0,0,0,0,0,0,1,0,0
